day,osr,asr,psr,meanSur,numOff,femalePC,malePC,preference,ornaments,popSize,mateMale,mateFemale,careMale,careFemale,recoMale,recoFemale,juvMale,juvFemale
8620000,0.0751773,0.495919,0.534247,0.0326087,3,3.31364,16.3625,0,0,4113,89,1285,1467,307,450,443,37,35
8625000,0.0713235,0.493664,0.46875,0.0722892,6,3.36198,16.2638,0,0,4014,68,1256,1431,282,450,460,30,37
8630000,0.0653153,0.493613,0.473684,0.0340909,3,3.32431,16.3579,0,0,3990,88,1245,1425,300,419,436,36,41
8635000,0.0802651,0.506651,0.485714,0.0125,1,3.32221,16.322,0,0,4196,99,1236,1556,329,437,473,33,33
8640000,0.0611484,0.494542,0.415385,0.0574713,5,3.3147,16.3229,0,0,4007,101,1270,1429,298,420,424,28,37
8645000,0.0721884,0.504553,0.45,0.0294118,3,3.35178,16.3697,0,0,4139,94,1231,1505,316,447,468,39,39
8650000,0.0539359,0.484221,0.478261,0.0384615,3,3.3607,16.424,0,0,3934,97,1312,1340,265,436,418,32,34
8655000,0.0769231,0.499874,0.508475,0.0833333,8,3.37407,16.4436,0,0,4026,79,1245,1458,290,442,446,35,31
8660000,0.0717241,0.496343,0.569231,0.0348837,3,3.42714,16.4062,0,0,4303,92,1321,1579,304,434,509,37,27
8665000,0.0565453,0.50099,0.447761,0.0625,5,3.47019,16.439,0,0,4109,86,1234,1481,311,455,471,32,39
8670000,0.0614308,0.509453,0.492063,0.045977,4,3.45473,16.457,0,0,4031,112,1220,1468,273,442,454,31,31
8675000,0.063022,0.499117,0.390625,0.00980392,1,3.36646,16.4979,0,0,4025,96,1238,1423,278,458,467,26,39
8680000,0.0656205,0.487896,0.578125,0.030303,3,3.33874,16.4962,0,0,4071,91,1314,1432,289,433,449,36,27
8685000,0.0605398,0.500373,0.444444,0.0515464,5,3.32615,16.4938,0,0,4081,98,1297,1464,288,448,425,27,34
8690000,0.0703902,0.504218,0.546667,0.0405405,3,3.25152,16.4239,0,0,4107,94,1196,1507,327,432,475,40,36
8695000,0.0701493,0.500126,0.537037,0.0549451,5,3.24483,16.4022,0,0,4015,76,1217,1447,294,455,469,32,25
8700000,0.0723534,0.513436,0.513158,0.025641,3,3.1724,16.3293,0,0,4246,95,1219,1544,302,503,507,39,37
8705000,0.0754573,0.500776,0.491525,0.0333333,3,3.22689,16.2793,0,0,3927,83,1216,1423,289,429,426,29,32
8710000,0.0755686,0.506012,0.560606,0.0240964,2,3.33889,16.3657,0,0,4140,104,1252,1497,300,458,463,37,29
8715000,0.0776187,0.497325,0.5625,0.0326087,3,3.30762,16.2494,0,0,4005,86,1219,1424,296,440,458,45,37
8720000,0.0770428,0.515487,0.464286,0.0340909,3,3.29875,16.3016,0,0,4154,91,1191,1559,307,446,474,41,45
8725000,0.060698,0.494109,0.444444,0.0681818,6,3.37219,16.2357,0,0,3963,98,1255,1412,293,420,428,26,31
8730000,0.0663749,0.500366,0.633333,0.0392157,4,3.37022,16.2076,0,0,4157,115,1275,1464,314,470,458,40,21
8735000,0.0475162,0.496773,0.578125,0.030303,3,3.39402,16.2195,0,0,4246,112,1340,1498,294,468,472,37,25
8740000,0.0761834,0.494523,0.555556,0.0736842,7,3.29341,16.2085,0,0,3899,80,1224,1386,287,428,427,37,30
8745000,0.0746624,0.516478,0.509804,0.0319149,3,3.27374,16.1926,0,0,4117,93,1169,1564,306,442,490,28,25
8750000,0.0608059,0.484191,0.389831,0.0319149,3,3.30556,16.2323,0,0,3888,72,1281,1369,275,412,418,25,36
8755000,0.0622222,0.492662,0.402985,0.0759494,6,3.25149,16.1543,0,0,4024,87,1276,1392,282,467,450,29,41
8760000,0.0841655,0.50348,0.454545,0.0531915,5,3.1991,16.1911,0,0,4229,77,1259,1548,317,467,492,31,38
8765000,0.051539,0.491004,0.473684,0.02,2,3.213,16.2758,0,0,4061,84,1333,1438,256,447,448,23,32
8770000,0.0684089,0.502151,0.52381,0.0416667,4,3.3125,16.2209,0,0,4016,73,1235,1472,291,439,443,33,30
8775000,0.0731707,0.501702,0.521127,0.040404,4,3.30896,16.1857,0,0,4185,106,1292,1491,297,466,461,38,34
8780000,0.0638298,0.482957,0.532258,0.0227273,2,3.33317,16.232,0,0,4052,90,1352,1411,276,426,437,31,29
8785000,0.0691489,0.501562,0.451613,0.0108696,1,3.30128,16.1977,0,0,3900,97,1214,1376,276,453,423,28,33
8790000,0.0776288,0.498442,0.492958,0.021978,2,3.22524,16.1925,0,0,4240,101,1299,1515,305,463,487,34,36
8795000,0.0724744,0.495248,0.62963,0.0933333,7,3.34262,16.1739,0,0,4054,98,1271,1442,271,441,473,34,24
8800000,0.0704564,0.503575,0.419355,0.0588235,5,3.39417,16.2185,0,0,3978,100,1163,1447,312,424,469,29,34
8805000,0.0559701,0.496322,0.470588,0.0619469,7,3.4618,16.2627,0,0,4149,83,1284,1447,286,492,483,36,38
8810000,0.0662526,0.4907,0.5,0.0641026,5,3.34748,16.2599,0,0,4147,101,1351,1486,284,416,447,32,30
8815000,0.0699558,0.500379,0.557377,0.0462963,5,3.29161,16.3143,0,0,4019,97,1260,1432,284,454,434,31,27
8820000,0.0658683,0.494944,0.509434,0.0215054,2,3.3231,16.3456,0,0,3909,75,1248,1405,293,431,405,25,27
8825000,0.0783723,0.497792,0.53012,0.021978,2,3.12049,16.4304,0,0,3934,92,1210,1410,296,416,428,43,39
8830000,0.0745482,0.499244,0.516129,0.0408163,4,3.1886,16.3802,0,0,4035,107,1226,1447,297,432,466,31,29
8835000,0.050698,0.490251,0.393443,0.0229885,2,3.19313,16.3423,0,0,3961,85,1302,1384,244,442,441,25,38
8840000,0.0718954,0.499625,0.539683,0.0444444,4,3.1077,16.3602,0,0,4067,80,1283,1467,272,452,447,34,32
8845000,0.058952,0.488195,0.52459,0.0963855,8,3.14386,16.3394,0,0,4004,87,1290,1392,268,443,456,34,34
8850000,0.0695971,0.495406,0.545455,0.029703,3,3.08136,16.3489,0,0,4093,86,1287,1466,283,441,462,38,30
8855000,0.0650759,0.497212,0.531646,0.0119048,1,3.09195,16.3606,0,0,4024,97,1278,1458,243,411,464,39,34
8860000,0.0673499,0.512058,0.6,0.0776699,8,3.07179,16.3525,0,0,4165,101,1273,1530,292,469,440,38,22
8865000,0.0565185,0.504657,0.422535,0.0288462,3,2.98531,16.3769,0,0,4152,93,1273,1503,266,467,482,28,40
8870000,0.0710227,0.492453,0.568966,0.02,2,2.99193,16.4272,0,0,3965,86,1296,1425,247,415,440,33,23
8875000,0.0549618,0.501795,0.565789,0.0384615,3,2.95851,16.3907,0,0,3977,98,1266,1438,232,424,447,42,30
8880000,0.0748547,0.491454,0.573529,0.0348837,3,2.99199,16.3549,0,0,3869,81,1262,1378,267,408,404,40,29
8885000,0.0580973,0.498878,0.41791,0.0425532,4,2.9561,16.3537,0,0,4077,83,1300,1440,251,475,459,29,40
8890000,0.0673007,0.501737,0.469697,0.0120482,1,2.93968,16.3372,0,0,4095,90,1290,1483,261,447,459,32,33
8895000,0.0562963,0.488212,0.529412,0.0128205,1,2.91865,16.4617,0,0,3823,77,1294,1381,223,384,416,25,23
8900000,0.0577201,0.490552,0.5,0.0632911,5,2.82919,16.4089,0,0,3981,94,1325,1396,244,429,427,34,32
8905000,0.0686347,0.500763,0.633333,0.0309278,3,2.86977,16.4653,0,0,3993,81,1249,1436,256,452,457,40,22
8910000,0.054559,0.495101,0.492537,0.010989,1,2.98251,16.5198,0,0,3944,71,1270,1379,237,470,451,32,34
8915000,0.0807273,0.491966,0.625,0.0326087,3,2.91469,16.5395,0,0,3798,87,1236,1347,244,403,415,40,26
8920000,0.0598717,0.497268,0.525424,0.0111111,1,2.92633,16.5641,0,0,4086,88,1305,1480,265,434,455,31,28
8925000,0.0584752,0.48903,0.521739,0.0138889,1,2.94304,16.6459,0,0,3827,93,1289,1343,234,414,410,24,20
8930000,0.0744153,0.497441,0.415094,0,0,2.99469,16.7292,0,0,3958,78,1293,1441,261,424,412,22,27
8935000,0.0517986,0.490542,0.412698,0,0,2.89985,16.7167,0,0,3974,79,1326,1400,249,441,420,24,35
8940000,0.0576369,0.49357,0.309091,0.0574713,5,2.94143,16.6123,0,0,3944,102,1305,1387,243,430,420,18,39
8945000,0.0686131,0.49712,0.375,0.0375,3,2.8731,16.5878,0,0,3877,69,1269,1391,246,438,407,21,36
8950000,0.066568,0.494007,0.45122,0.0229885,2,3.05357,16.5597,0,0,3920,103,1270,1394,231,403,442,35,42
8955000,0.0703013,0.497391,0.448718,0.0340909,3,3.01634,16.5849,0,0,4100,85,1284,1485,307,430,430,38,41
8960000,0.0575646,0.497568,0.478873,0.0365854,3,2.98541,16.624,0,0,3976,90,1283,1416,264,438,416,30,39
8965000,0.0773519,0.493927,0.440678,0.012987,1,2.92394,16.5327,0,0,4010,71,1303,1472,254,409,446,25,30
8970000,0.0644689,0.502532,0.561644,0.0515464,5,2.8895,16.5272,0,0,4027,72,1275,1439,251,478,439,40,33
8975000,0.0695266,0.50242,0.465753,0.0348837,3,2.84606,16.6075,0,0,3995,76,1244,1471,266,422,442,34,40
8980000,0.0676056,0.4875,0.431034,0.045977,4,2.84394,16.6292,0,0,3819,74,1293,1346,220,413,413,24,36
8985000,0.0661922,0.488031,0.56,0.0595238,5,3.08607,16.661,0,0,3962,96,1304,1367,263,432,425,44,31
8990000,0.06,0.493327,0.482143,0.047619,4,3.0077,16.7245,0,0,4026,73,1289,1461,268,425,455,28,27
8995000,0.0722802,0.505147,0.529412,0.0337079,3,2.91983,16.7033,0,0,3954,79,1233,1454,256,432,433,36,31
9000000,0.053495,0.486175,0.5,0.0804598,7,2.85987,16.7441,0,0,3982,91,1328,1401,233,405,444,39,41
9005000,0.0548433,0.493852,0.416667,0.0493827,4,2.79506,16.7189,0,0,4045,103,1347,1449,218,416,451,24,37
9010000,0.0595875,0.509221,0.441176,0.045977,4,2.83296,16.6961,0,0,3969,78,1240,1445,242,462,433,32,37
9015000,0.0609137,0.499868,0.4,0.0416667,4,2.87818,16.7372,0,0,3858,90,1292,1353,229,449,374,30,41
9020000,0.0662824,0.492929,0.65,0.0430108,4,2.88605,16.6662,0,0,3949,97,1302,1387,251,432,417,41,22
9025000,0.0727802,0.4983,0.666667,0.0520833,5,2.89411,16.7116,0,0,3891,81,1261,1407,264,418,394,43,23
9030000,0.0742574,0.499253,0.360656,0,0,2.95526,16.7448,0,0,4068,78,1304,1494,269,431,433,20,39
9035000,0.0591279,0.490802,0.483871,0.0506329,4,2.82402,16.7469,0,0,3813,78,1291,1357,210,404,409,33,31
9040000,0.055515,0.498173,0.532258,0.0641026,5,2.89502,16.6953,0,0,3896,91,1290,1382,227,439,406,33,28
9045000,0.0663717,0.50192,0.554054,0.0119048,1,2.96809,16.6736,0,0,3980,69,1265,1417,271,475,410,41,32
9050000,0.0759398,0.501708,0.59375,0.0649351,5,2.8977,16.7486,0,0,3871,98,1222,1384,260,429,413,36,29
9055000,0.0631654,0.492063,0.527778,0.025,2,2.81322,16.7846,0,0,3978,86,1302,1401,255,436,426,36,36
9060000,0.0589041,0.485323,0.355932,0.0142857,1,2.82737,16.8102,0,0,4078,78,1375,1467,214,405,479,22,38
9065000,0.0722181,0.508906,0.517857,0.0454545,4,2.91916,16.8325,0,0,3983,90,1238,1453,241,458,448,27,28
9070000,0.0817342,0.493606,0.415385,0.0421053,4,2.92837,16.811,0,0,3979,70,1280,1472,281,389,421,29,37
9075000,0.0776353,0.503861,0.492308,0,0,2.92368,16.8999,0,0,4075,86,1289,1495,248,441,454,31,31
9080000,0.0717456,0.499748,0.518519,0.060241,5,2.96983,16.8578,0,0,4044,86,1242,1489,279,406,461,41,40
9085000,0.0641509,0.504015,0.532258,0.0224719,2,2.97985,16.7266,0,0,3921,98,1236,1401,255,446,424,34,27
9090000,0.0604686,0.493068,0.5,0.0674157,6,2.99308,16.8147,0,0,3901,69,1246,1380,244,436,450,40,36
9095000,0.0659898,0.492731,0.5,0.0240964,2,2.87151,16.7402,0,0,3837,94,1287,1371,221,400,409,27,28
9100000,0.0543807,0.503746,0.568627,0.0609756,5,2.87057,16.6892,0,0,3925,90,1265,1415,229,445,426,32,23
9105000,0.071835,0.490303,0.486842,0.0235294,2,2.74442,16.5721,0,0,3940,75,1296,1403,256,419,418,36,37
9110000,0.0609137,0.492511,0.492537,0.025641,2,2.80615,16.5871,0,0,4003,84,1314,1419,225,439,457,32,33
9115000,0.0596167,0.492092,0.538462,0.0879121,8,2.79144,16.6575,0,0,3927,99,1342,1359,198,440,419,38,32
9120000,0.0631654,0.496673,0.377049,0.0588235,5,2.83841,16.7073,0,0,3973,100,1319,1424,227,421,421,21,40
9125000,0.0546125,0.48286,0.40625,0.0609756,5,2.77643,16.6575,0,0,3802,75,1297,1304,207,427,426,24,42
9130000,0.0619013,0.494382,0.47541,0,0,2.78053,16.6726,0,0,3882,83,1269,1375,227,429,440,28,31
9135000,0.0661972,0.494939,0.5625,0.0217391,2,2.69441,16.7524,0,0,3917,92,1328,1407,207,409,410,35,29
9140000,0.0566465,0.497345,0.453333,0.010989,1,2.71458,16.7268,0,0,3840,88,1263,1352,207,437,421,30,42
9145000,0.0754573,0.49663,0.35,0.0365854,3,2.66047,16.7202,0,0,3767,93,1192,1373,233,373,441,22,40
9150000,0.0601885,0.498445,0.639344,0.0543478,5,2.62481,16.7024,0,0,3918,92,1290,1406,203,425,442,39,21
9155000,0.0641026,0.489711,0.5,0.025974,2,2.65779,16.6219,0,0,3904,95,1309,1363,218,421,434,32,32
9160000,0.0543848,0.48253,0.457627,0.0487805,4,2.57659,16.669,0,0,3982,92,1403,1375,210,426,416,27,33
9165000,0.0654989,0.511443,0.493151,0.025641,3,2.55802,16.6811,0,0,3964,95,1230,1450,232,447,439,33,38
9170000,0.0562546,0.494152,0.533333,0.0886076,7,2.66946,16.6943,0,0,3824,78,1272,1378,214,401,416,36,29
9175000,0.0658943,0.48728,0.47541,0.0434783,4,2.71974,16.7455,0,0,3875,93,1284,1395,248,374,422,26,33
9180000,0.0618777,0.493085,0.537037,0.0190476,2,2.6641,16.7499,0,0,4031,68,1330,1436,237,456,449,29,26
9185000,0.0645161,0.503599,0.431034,0.0333333,3,2.58789,16.7713,0,0,3948,103,1299,1414,190,440,442,28,32
9190000,0.055914,0.495158,0.523077,0.0618557,6,2.60195,16.6994,0,0,3889,96,1309,1413,203,383,418,37,30
9195000,0.0574452,0.495391,0.589286,0.0972222,7,2.72225,16.6999,0,0,3856,92,1257,1395,226,393,431,37,25
9200000,0.0594277,0.490477,0.403509,0.0114943,1,2.77058,16.6517,0,0,3888,86,1283,1374,221,419,450,23,32
9205000,0.0848348,0.503467,0.5,0.0405405,3,2.71638,16.6233,0,0,3815,91,1191,1391,253,406,416,32,35
9210000,0.0659591,0.499336,0.535211,0.0895522,6,2.66111,16.7195,0,0,3836,75,1219,1412,217,392,445,43,33
9215000,0.0574534,0.516054,0.5,0.0348837,3,2.70619,16.6369,0,0,3955,105,1233,1437,206,466,446,31,31
9220000,0.0610526,0.500995,0.471429,0.04,4,2.54974,16.6835,0,0,4091,79,1335,1490,233,446,437,35,36
9225000,0.0737931,0.5035,0.464789,0.0481928,4,2.58417,16.7311,0,0,4069,97,1325,1458,232,455,431,33,38
9230000,0.0667145,0.497671,0.534247,0.0357143,3,2.57872,16.6668,0,0,3938,79,1290,1422,212,424,439,37,35
9235000,0.0715259,0.484477,0.596491,0.0348837,3,2.59193,16.6356,0,0,3889,73,1334,1384,212,401,428,33,24
9240000,0.0640357,0.502083,0.4,0.0408163,4,2.5763,16.5653,0,0,3899,98,1256,1402,218,428,437,25,35
9245000,0.0610526,0.493767,0.405797,0,0,2.58909,16.506,0,0,3996,83,1329,1406,213,452,448,25,40
9250000,0.0547529,0.494685,0.5,0.0594059,6,2.61074,16.5512,0,0,3743,94,1254,1268,194,452,407,38,36
9255000,0.0689655,0.49687,0.5625,0.0740741,6,2.63096,16.4311,0,0,3902,73,1255,1409,220,421,454,40,30
9260000,0.0633609,0.495839,0.571429,0.0380952,4,2.61579,16.3845,0,0,4016,89,1372,1437,243,439,385,29,22
9265000,0.0518688,0.503674,0.553571,0.06,6,2.61786,16.3495,0,0,4009,105,1272,1440,212,446,477,30,27
9270000,0.0688322,0.505053,0.441176,0.0384615,3,2.6366,16.395,0,0,3825,109,1197,1378,208,415,452,26,40
9275000,0.0726464,0.511381,0.462687,0.00970874,1,2.75299,16.4485,0,0,4020,88,1257,1474,240,461,434,30,36
9280000,0.0674487,0.497158,0.609375,0.0108696,1,2.78216,16.3254,0,0,3934,92,1263,1392,237,441,446,38,25
9285000,0.0587338,0.503342,0.529412,0.0519481,4,2.78757,16.2604,0,0,3959,100,1242,1445,222,412,471,37,30
9290000,0.0685426,0.501397,0.393939,0.0102041,1,2.75681,16.3324,0,0,4001,87,1295,1397,230,490,437,26,39
9295000,0.0801498,0.517778,0.5,0.0306122,3,2.81084,16.2884,0,0,4113,88,1220,1534,278,473,455,34,31
9300000,0.0721501,0.493745,0.423729,0.0384615,3,2.75082,16.2854,0,0,3977,74,1282,1427,245,433,456,28,32
9305000,0.0745429,0.499002,0.467742,0.00877193,1,2.79572,16.2485,0,0,4068,100,1306,1458,239,440,465,29,31
9310000,0.0583516,0.50144,0.584906,0.0543478,5,2.69151,16.3423,0,0,3877,88,1284,1355,198,473,424,30,25
9315000,0.0640648,0.496275,0.508197,0.010989,1,2.68729,16.4212,0,0,3815,77,1265,1375,216,412,410,30,30
9320000,0.0588663,0.486782,0.421875,0.0506329,4,2.7683,16.5321,0,0,3811,82,1281,1332,229,407,413,27,40
9325000,0.0544518,0.497288,0.514706,0.0229885,2,2.76905,16.4192,0,0,3936,104,1292,1401,217,423,437,29,33
9330000,0.0647059,0.497697,0.506849,0.025641,2,2.8299,16.4259,0,0,3980,83,1285,1429,251,434,427,35,36
9335000,0.0674716,0.49349,0.4,0.0275229,3,2.75996,16.3106,0,0,4066,91,1325,1427,251,453,450,29,40
9340000,0.0734341,0.493917,0.597403,0.0222222,2,2.81031,16.1889,0,0,3938,88,1264,1391,238,429,452,44,32
9345000,0.0697492,0.514751,0.492308,0.0707965,8,2.77033,16.1451,0,0,3997,86,1198,1460,258,473,450,37,35
9350000,0.0677587,0.501549,0.536232,0.045977,4,2.73288,16.2207,0,0,3942,90,1243,1411,253,440,436,36,33
9355000,0.0733182,0.498069,0.448276,0.0326087,3,2.72284,16.1576,0,0,3940,101,1226,1434,245,399,479,24,32
9360000,0.0737705,0.493129,0.460317,0.05,4,2.72973,16.2083,0,0,3774,97,1227,1332,223,399,431,29,36
9365000,0.0624535,0.492394,0.523077,0.0537634,5,2.71953,16.259,0,0,3815,93,1257,1349,217,404,427,35,33
9370000,0.0615502,0.503091,0.584906,0.04,4,2.78125,16.1743,0,0,3936,73,1249,1404,212,476,469,31,22
9375000,0.0578331,0.4888,0.594595,0.025641,2,2.73776,16.2018,0,0,3821,87,1290,1323,204,423,423,42,29
9380000,0.0781711,0.505562,0.492958,0.0512821,4,2.85569,16.2349,0,0,4116,85,1249,1521,260,436,495,38,32
9385000,0.0550186,0.494759,0.47619,0.0430108,4,2.73189,16.1998,0,0,3879,85,1278,1374,199,430,452,28,33
9390000,0.0645897,0.506804,0.485714,0.04,3,2.70156,16.3063,0,0,3964,83,1230,1430,236,463,452,31,39
9395000,0.0581571,0.500256,0.560606,0.0375,3,2.79461,16.3901,0,0,3968,103,1266,1422,231,429,452,36,29
9400000,0.0586873,0.49384,0.517857,0.0322581,3,2.88628,16.3629,0,0,3869,78,1231,1386,233,418,467,30,26
9405000,0.0671853,0.49097,0.57377,0.0394737,3,2.93474,16.5142,0,0,3938,111,1295,1399,251,393,427,34,28
9410000,0.0650224,0.501051,0.418182,0.0333333,3,2.82664,16.5434,0,0,3859,88,1233,1373,248,445,420,24,28
9415000,0.0769811,0.508862,0.537313,0.0857143,6,2.74723,16.4927,0,0,3964,90,1204,1473,252,418,455,37,35
9420000,0.0724749,0.50716,0.414286,0.026087,3,2.79172,16.3936,0,0,3913,94,1197,1411,248,443,451,30,39
9425000,0.066365,0.501291,0.47541,0.0952381,8,2.81255,16.3998,0,0,3937,74,1245,1412,257,455,429,31,34
9430000,0.0639175,0.500727,0.477612,0.0686275,7,2.92234,16.2828,0,0,4198,107,1374,1469,260,488,427,36,37
9435000,0.0543245,0.489158,0.367647,0.0505051,5,2.93337,16.2333,0,0,4037,112,1339,1378,225,450,462,26,45
9440000,0.0544413,0.492443,0.645161,0.0121951,1,2.84049,16.2553,0,0,4031,90,1338,1424,229,440,448,40,22
9445000,0.0722264,0.505152,0.513514,0.0631579,6,2.78728,16.2766,0,0,4057,79,1247,1446,261,484,463,40,37
9450000,0.0650805,0.495369,0.555556,0.0111111,1,2.73628,16.2996,0,0,4046,83,1324,1436,239,456,454,30,24
9455000,0.0726619,0.513998,0.41791,0,0,2.77178,16.1953,0,0,4132,100,1281,1521,264,469,432,27,38
9460000,0.0607613,0.492031,0.515152,0.0266667,2,2.67738,16.1875,0,0,3952,68,1285,1416,201,428,490,34,30
9465000,0.0729323,0.511556,0.430556,0.0119048,1,2.5477,16.214,0,0,3962,114,1218,1456,222,423,462,28,39
9470000,0.0709677,0.500633,0.54902,0.0253165,2,2.58219,16.2624,0,0,3997,101,1287,1434,228,441,454,27,25
9475000,0.0757576,0.496283,0.438356,0.0204082,2,2.68108,16.4039,0,0,3838,67,1248,1397,217,407,434,30,38
9480000,0.0603509,0.495691,0.444444,0.04,4,2.67232,16.3667,0,0,4126,106,1350,1470,222,437,477,28,36
9485000,0.0537879,0.500649,0.388889,0.0595238,5,2.64841,16.4335,0,0,3908,76,1260,1400,201,450,462,23,36
9490000,0.0673499,0.5055,0.514286,0.0121951,1,2.6355,16.4688,0,0,3978,91,1254,1443,230,442,449,35,34
9495000,0.055434,0.491799,0.483333,0.0375,3,2.79538,16.5021,0,0,3900,91,1294,1374,220,423,438,29,31
9500000,0.0713235,0.501776,0.535211,0.0933333,7,2.76959,16.4844,0,0,4019,92,1268,1439,253,449,445,41,32
9505000,0.0668058,0.502817,0.439394,0.020202,2,2.78611,16.6103,0,0,4147,95,1317,1497,243,461,469,30,35
9510000,0.0674074,0.50389,0.416667,0.0232558,2,2.77158,16.5011,0,0,3927,90,1248,1384,234,468,431,32,40
9515000,0.0580046,0.504712,0.383333,0.0581395,5,2.72599,16.4883,0,0,3883,82,1222,1433,225,412,447,25,37
9520000,0.0570342,0.500905,0.380952,0.0246914,2,2.77851,16.4807,0,0,3928,73,1259,1415,246,449,421,25,40
9525000,0.0668119,0.505451,0.526316,0.0319149,3,2.89391,16.4681,0,0,4091,125,1288,1490,258,423,449,29,29
9530000,0.0578387,0.507747,0.488889,0.0659341,6,2.82263,16.5168,0,0,3986,82,1243,1451,224,467,472,26,21
9535000,0.080916,0.513158,0.436364,0.0421053,4,2.94838,16.5641,0,0,4010,100,1178,1473,260,455,486,26,32
9540000,0.0764572,0.509875,0.492537,0.043956,4,2.93643,16.5834,0,0,3917,75,1213,1449,258,438,416,34,34
9545000,0.0605845,0.494621,0.528571,0.036036,4,2.87368,16.5707,0,0,3974,105,1335,1404,232,421,404,38,35
9550000,0.0612245,0.482508,0.52381,0.0425532,4,2.86656,16.5976,0,0,3777,63,1294,1315,224,415,406,30,30
9555000,0.0582596,0.490362,0.509091,0.076087,7,2.88453,16.7717,0,0,3845,82,1285,1358,210,417,433,31,29
9560000,0.0693848,0.495695,0.517857,0.0106383,1,2.80885,16.6918,0,0,3887,90,1289,1380,233,431,410,28,26
9565000,0.07,0.493547,0.508197,0.0425532,4,2.86789,16.7782,0,0,3936,80,1293,1407,255,425,415,30,31
9570000,0.0563486,0.488477,0.5,0.025974,2,2.90227,16.7576,0,0,3837,71,1269,1349,233,425,431,30,29
9575000,0.0694927,0.494942,0.587302,0.0192308,2,2.91882,16.8429,0,0,4016,97,1297,1422,264,437,436,37,26
9580000,0.0642136,0.496093,0.681818,0.0729167,7,2.87394,16.782,0,0,4014,76,1292,1456,246,435,460,33,16
9585000,0.0741012,0.504086,0.545455,0.0731707,6,2.90193,16.8345,0,0,3987,88,1268,1472,243,414,434,38,30
9590000,0.0570793,0.500652,0.548387,0.043956,4,2.92868,16.8002,0,0,3898,81,1287,1434,220,406,408,33,29
9595000,0.060276,0.497735,0.506849,0.0352941,3,2.85471,16.7623,0,0,4047,99,1314,1460,248,418,436,37,35
9600000,0.052669,0.48275,0.433333,0.0701754,4,2.88052,16.8356,0,0,3917,98,1344,1382,213,381,438,26,35
9605000,0.0701001,0.508449,0.507937,0.0348837,3,2.77002,16.8403,0,0,4083,108,1288,1498,239,437,447,35,31
9610000,0.077036,0.497404,0.514706,0.0561798,5,2.81939,16.7888,0,0,3920,99,1239,1401,254,418,443,34,32
9615000,0.0722978,0.496677,0.558824,0.0319149,3,2.84695,16.755,0,0,3979,87,1282,1455,249,403,437,37,29
9620000,0.0666173,0.50587,0.459459,0.0243902,2,2.83667,16.6631,0,0,3992,81,1262,1473,236,429,444,31,36
9625000,0.0555556,0.483244,0.564516,0.037037,3,2.85326,16.7324,0,0,3973,75,1355,1397,235,416,432,37,26
9630000,0.0641822,0.488561,0.411765,0.0638298,6,2.78991,16.6675,0,0,4003,90,1340,1403,228,429,441,29,43
9635000,0.0772006,0.506104,0.432836,0,0,2.81943,16.6334,0,0,3993,94,1263,1435,239,460,438,26,38
9640000,0.0648415,0.497519,0.517241,0.0392157,4,2.85861,16.5563,0,0,3890,91,1300,1372,232,445,393,30,27
9645000,0.0704648,0.506332,0.550725,0.0128205,1,2.76698,16.5088,0,0,3858,105,1216,1406,218,410,438,37,28
9650000,0.0790598,0.513663,0.515152,0.0326087,3,2.74211,16.5104,0,0,4056,90,1269,1468,250,492,423,35,29
9655000,0.0745156,0.492851,0.603175,0.0348837,3,2.78833,16.509,0,0,3770,72,1215,1306,247,449,418,38,25
9660000,0.0703297,0.507414,0.548387,0.0116279,1,2.77797,16.4542,0,0,4040,82,1261,1449,246,490,451,32,29
9665000,0.0618182,0.499242,0.464286,0.0140845,1,2.87063,16.5092,0,0,4004,78,1284,1431,236,463,457,26,29
9670000,0.0613905,0.495128,0.441558,0.0731707,6,2.84244,16.5333,0,0,3878,84,1256,1380,222,415,439,36,46
9675000,0.0836417,0.500507,0.45614,0.0465116,4,2.7737,16.3782,0,0,4008,98,1240,1471,268,407,464,30,30
9680000,0.0744602,0.512565,0.485714,0.0102041,1,2.86809,16.4547,0,0,4086,98,1241,1516,271,447,447,32,34
9685000,0.064441,0.510482,0.419355,0.03,3,2.93033,16.3588,0,0,4019,87,1225,1477,246,457,467,25,35
9690000,0.0677587,0.505592,0.604938,0.0208333,2,2.95615,16.2028,0,0,4014,94,1255,1430,247,466,445,46,31
9695000,0.0827068,0.506277,0.491228,0.0322581,3,3.0308,16.2032,0,0,3961,92,1203,1449,285,434,441,28,29
9700000,0.0696251,0.507541,0.393443,0.040404,4,3.04506,16.2768,0,0,4039,85,1214,1497,276,436,467,26,38
